address,allocation
0xc652a8c0d2ab70a771f1688a83d2ddcad71b9855,0.17
0xc653b6f829688851e12787bb1dbea1d4b039cb03,0.17
0xc653d4fe96bc34b5b8116c9d8ad795f90dd8fca2,0.17
0xc653d77e936394d6ace596527e43945bc0ffa905,0.17
0xc6552809537221433754d434de72ba71bbccba0d,0.17
0xc6554bd21c105ede7aa17b4170afd89e2a02e16b,0.17
0xc6557e2a6aa1ddab7d0ea39899f9dc21bc65288f,0.17
0xc656116d1686ce51fa4fe07288111afe6c5a66a5,0.17
0xc656dfc0bdbc565574f6cd794d30b0d6aa8305e7,0.17
0xc65722c8937f71e16d049eec586c4e12e8fa8a04,0.17
0xc659199b95b17901b41d3c4b65188cd531fa32e8,0.17
0xc6592fa3a4c2ece447e141512ba2b969f542b2d0,0.17
0xc6596be7d80e43a3f736520d1e05019438026736,0.17
0xc65c7c31e9def928afaf1f9c982d39bfe0098d84,0.17
0xc65c811cbe33cfec14c378432cf4af44a8800c28,0.17
0xc65d6387e75c9656e8468d1b7e3cfadf05313586,0.17
0xc65e671076f51419ca9c54ca7a144135f9cd038d,0.17
0xc661f4eb3fc18281b495c623f7e51aa24856c449,0.17
0xc66308aa155c37eff619ada9c43fbaf9bcafabe8,0.17
0xc66881654171c98357b9b4e508362200d81c2e9c,0.17
0xc668bbc307ab6f9f1d95d59c19e5cabff7d67b66,0.17
0xc66aa9b055b4a9da10b8ed34d052a0b90a6cb286,0.17
0xc66b3721ade6efbea1a561bca60268e0fedbe4f4,1307.3
0xc66c0918caf781f46fae95cfb4ec26ed550dd735,0.17
0xc66dddcb883cfd86ba65deaeda08bd770d552c3f,0.17
0xc66e186029e9ff34e68a320d72239fe1251f86c1,0.17
0xc66ff7468f4ee727b4bbb98b7d75de3b62891cb8,0.17
0xc67093c2e9e6d2ac37f12ac2b4345968cbfa712a,0.17
0xc671b507a060dc9f29a759168762293abb7cc8c8,0.17
0xc671d6a8e2e0979326f6cb05b36eb09d4c69f0aa,0.17
0xc672bb650763e4238d57053c05b1cead5fcc2acf,0.17
0xc672dc62d79f76e699c5ed48278c7a9094f4edc4,0.17
0xc673ac138a580b50ba14bad8b90cba6e14c209da,0.17
0xc67560bd7d47774f5cbbb2e56fffdc403ab0c18a,0.17
0xc675e78a7c19c82e5c88a92a4f0c9670ab34e421,0.17
0xc6765eca1b5c8c9dcbbf2287b56d8e536cfd201a,0.17
0xc677fbd9b3d638b6a9ac1b15d0a43ec8cc4f1ac5,0.17
0xc6792d5f89eb406ad2af874396cb7dbc00f8a026,0.17
0xc67b2a95e83a7f1cfa50127a9906fb94f1f17946,0.17
0xc67b2b357da67c0f078dd52f3c5a9cd14258fd6c,0.17
0xc67bb557faf6f234aeabf77d665c1856540a2616,0.17
0xc67d9688c2ab33e72e54f1ee188cc755ad9467c5,0.17
0xc67db97fd2b6d1be1bca9c9f66de59ea84b6ad61,0.17
0xc67f910eabdd95bc8fdeee27d016d039afc759e6,0.17
0xc67fc56e92aaf3e49a60dd46778bf88c15445dbe,0.17
0xc680dc9fef9d5df2f6acb902892fd87a1fb52164,0.17
0xc681997d1457e38ebdce907dbb07795812bf8a8e,0.17
0xc6821ee7dff2d875b9afafba62d97065af1758d8,0.17
0xc6857f83bd02eaab0e27eea0b28c2a520ca163d2,0.17
0xc6882d636899ecd0ed81cce1dc584944f8674861,0.17
0xc688b17a2bd577fee933f15e2f08fedc7eaa0f24,0.17
0xc688b1edc7d9079c08c49b16865c505995bde4d7,0.17
0xc689fb99873479e3b99e6ef94964a6ba89459155,0.17
0xc68aba4a08928b1d2d0d63a36a0a75d8ee19939c,0.17
0xc68b203c30c70d7906fa7c2816a440b2564e2ded,0.17
0xc68e2cfaa49e6bf9a54d8e9a7c325ee73e748dd3,0.17
0xc68fdf841b26295b1c33e677e83b68ae3ab2de68,0.17
0xc691264fb73c51b723eb0fb227917dc0a9d1437f,0.17
0xc692f20c8b29e0a203225dd62922d39d062fba4c,0.17
0xc6945defa81fc7d4fddc524ec5e12b414d977f3f,0.17
0xc694fe673142ceeb4bea52917b59b3955251fe95,0.17
0xc6950aa0ecc4fb46dbb523a6ba917cf96fab2340,0.17
0xc695a47ca11cfe0356f7cb3466cb9bbd2b7fa95c,0.17
0xc69818dec7e769fb36fc3d433bcd379c4b73b790,0.17
0xc69afe1e0c097da94253cb912c3baf489002d4f8,0.17
0xc69bce68185b56a4771943c31e413610f22f5c80,0.17
0xc69d5118eff0fe25236bdae5ae990707126b6901,0.17
0xc69d9e9425c4c10b108535c8060fe81382a1dc2a,0.17
0xc69ff05c9c68fd4bba9477aeb527e5a57a30ce86,0.17
0xc6a1a10afc1d1f2ced1b399926b0609c557294c5,0.17
0xc6a212a3b2122b323037272bfe25c4e8ab676bfc,0.17
0xc6a250c58d7985afcf4c78986a533db78afa2b48,0.17
0xc6a44528b50bc1e84a63b1f09e927fc743ec45da,0.17
0xc6a79192192df87f2a27baeb462ec0a72a36d740,0.17
0xc6a7a1b53d8d788c6577fed97e1bce7835007aa8,0.17
0xc6a88a3c51f54c8f9de72e2b8f4244e371f25aae,0.17
0xc6a8d41d6e674c1d29a145c88da6d1986d0b8dcc,0.17
0xc6abb1ec137ee87282668d1dd5a3beb371707143,0.17
0xc6abf1688fef187e73d203e10f711c20148c23bf,0.17
0xc6acb6e09fae3d6c5e9b65cd21d0ae37500d81ce,0.17
0xc6acd5cb58dedeb7a0d5f68e1561866bb0fc2a26,0.17
0xc6ad1cd3b604f2aa3375c35da187590089fdafd4,0.17
0xc6ad6a5018254eac1bca939aa29f4b697310ddfc,161.803268
0xc6ad8f3150c4dabbbc9318cf49f064a022293387,0.17
0xc6af2acbe0efc8db9f629ad1651b3bf8b03b9a8a,0.17
0xc6b0fdaad3e92faeae970ff416312498871b325a,0.17
0xc6b1084f258ae73be2a6d77ad2b6e41d70277d56,0.17
0xc6b18a22d9803365badec6ea8d8da8ef2e33b6b9,0.17
0xc6b64a66623425e71773eed88da2977a317fd230,0.17
0xc6b83203acf41cca02bb0cd36577f4edf53b7ec7,0.17
0xc6b89e5879c4475cc1216a680184bcc604bb5e64,0.17
0xc6babbb1c35213ca0fb34b9923ab50ca5327b52d,0.17
0xc6bae7acc6ee943357051f94e6674aefb061b767,0.17
0xc6bca24294375ef5144e8ebc6a108a9a5f644090,0.17
0xc6bca936ff1b32fecbb4b51487626cc9eebc115f,0.17
0xc6bf6e7801d447a1e843ce38f1573ea5ac52c7f4,0.17
0xc6c063b8fb3f64f12e5c6c5f1069e882f612e205,0.17
0xc6c30b31038f7f2f7dd2133c485ec37d43c28ebd,0.17
0xc6c31446ae152d04d7955f87276ae201da5c39fb,0.17
0xc6c31a31d253f332deec089934e805607c207bdf,0.17
0xc6c3bcaa7af6c8ff43823e7895353e29aed4ec65,0.17
0xc6c4091ccfc4d312c9ffffbb4c94964ec5af50a8,0.17
0xc6c44d422e06b3547df1f899706ba4592c137bd1,0.17
0xc6c4dbfc2119a4354ba91192679a90cece1846e1,0.17
0xc6c55b1e98fa23846a851439b05837e86dc54b8a,0.17
0xc6c5779198a7a0894ea27f09465dee6dd1e302db,0.17
0xc6c5b72fc73d8daf4af900987ff76943b542079f,0.17
0xc6c6979de2774ea9c56f0464d1dafdae00cb1b0f,0.17
0xc6c7938d1a0eee5ac908b5a10108d28fe3713f5a,0.17
0xc6cadea434bd97ed71e5e8aa3757429176e804aa,0.17
0xc6cbe98304d0952154f042cca0b77d3eafda1ed3,0.17
0xc6cd09790eb6f830e177de97fe08d0b98f2ac220,0.17
0xc6cd0d9e147849e4fef322e7e0b89c0b9b63d23a,0.17
0xc6cd67e2a46ea85bb075eff6468134b334fa6d5a,0.17
0xc6ce3e49a6b7cd1c2d745135cfa6b9878b035b52,0.17
0xc6cea9cdfdc7e7f1a391ed62d92aded0365749c6,0.17
0xc6cf792fa506ba9420ce21e68d4d71fd0c72a48f,0.028632424
0xc6cf7e6a7e1b14f555c3271c10a7f95a4495c813,0.17
0xc6d32d2b1b62e198fc6bdc0e394ffd4359453e6b,0.17
0xc6d42e49b80c9a73a88b534b3bd90ffe5f183c6f,0.17
0xc6d4389fa0ba743e978a21b95b22aaf2431443b8,0.17
0xc6d585f2ef731a93dcf1a9826a5e3e56ffbbbb3c,0.17
0xc6d5c93eb2b58e5db7b495dcfbe45ca91520b068,0.17
0xc6d63b047ff5659f8602981bd129db1f5c00ac39,0.17
0xc6d6dda9f72eb1b4b1572584ad1b570cf4a1ff3a,0.17
0xc6d6ea44febf445980d9e393d75cf0e75ad43ae3,0.17
0xc6d6f60bfec9c5b71b81e20f2360db6832814cc1,0.17
0xc6db44b0cd23237b40d6c84e281ccaf82e807783,0.17
0xc6db68d550b9fbaacadf7e06b36b57439141ad16,0.17
0xc6dc5b0fc3697bac5da5e4ff342ec67b00969d3c,0.17
0xc6dc6e47c1caa19df9d96bd01db8b2e2af50c8ff,0.17
0xc6dcb3e4137d33980a574c7402f11925dd0897fe,0.17
0xc6de8db968ca0787c3f38d3c4b8105b1756f8daa,0.17
0xc6e0a29d4d23fbf19231b7fdf178e6cba3f5e18c,0.17
0xc6e1e8f302bcbd333862b27e8fa881361a1413a3,0.17
0xc6e2b047084d3b302ae7798c0b92f2d191fb3a49,0.17
0xc6e39d26fcadd42311b4ea05cf702ea4a7f8f42c,0.17
0xc6e472a346325065e5964efee79e823ef9cc8276,0.17
0xc6e8f67d8c92b1eda96469463e7c62478590a510,0.17
0xc6ebf9f16711b203e0a9dbefcc44eaed148928ed,0.17
0xc6ec93cd2d00e493a505d66e6882e269629bd201,0.17
0xc6eefdc07941e5bf072d77de2bc8208f1860b04f,0.17
0xc6f01088642aef0574d862a772be5523376c6870,0.17
0xc6f1fd9a0787ac97a82351c0e37c9be03b8ce974,0.17
0xc6f2367efcfaca5b53c995399c58ac044214f424,0.17
0xc6f26c5980a03f8a5b3a4c501e8d64b8e5712639,0.17
0xc6f48cabdbcd24ae2b59ce488045a3b5adcffa94,0.17
0xc6f75e95394ee905cee6350dca62d1966d545d57,0.17
0xc6f7c9c7dfb4093a8dca7b0ae67146ec120e0324,0.17
0xc6f7dd5c8cd5f92cf929222bb6f25cd547c2c0fe,0.17
0xc6f88c875e5cf9c00160cd683470be0046f15559,0.17
0xc6f9b9602ed98dd3e585c5c2400d9f1dde412cc9,0.17
0xc6fcb1873b1106d2ee801f79a002153a882a11e8,0.17
0xc6fcd2335ca25c58c21a6657c9793e671e915a15,0.17
0xc6febd0ec586d2daa041d0a14b3f7f84c1a25d07,0.17
0xc6ff7a73f4b4e16465645066ac343eb744994d0c,0.17
0xc700921870197be79aedba7e25f4496105cf693a,0.17
0xc70197b03ab0826655395d9009cd92d11c098a1e,0.17
0xc702150f2ca99995defbab73792f769831b0533f,0.17
0xc70276fc85e4f3dc926a0ce6d6efeb683ccf6ddd,0.17
0xc70321e0c42e0f7bc44316853a2399ec237d5224,0.17
0xc703729aeac2fb5beb0a18537bb3926465d3a14a,0.17
0xc70447296323ebc5bdb006736d670abbc61abb7d,0.17
0xc705d24ec788cebbb3583a4670dad0142234da64,0.17
0xc70762649c1e80a0056dbd6a327a60ff752631c9,0.17
0xc707d6606011a8e04cd4b09ee1f62099bb9ebfd1,0.17
0xc7082b0f5aba2c7a8c292d238d7546594fe85a4c,0.17
0xc709d259b7f47ddcc7fd8caf0d7ac71ec7ff0138,0.17
0xc70ae7d8c2282cc6121d7a3769a2f6f2c78b9676,0.17
0xc70b5182b4b82c1508fe074ed4579eeba5681af2,0.17
0xc70c102bd25c152e62fc46b5d6ef40ec05e1ec32,0.17
0xc70c5987146b7eb22de47245bed3ce2fb36de33d,0.17
0xc70d70ec3afad83940b6c2c4e58edce43e89b4ca,0.17
0xc710cf6680bc2daecd7e04b1979ded078e6d5186,0.17
0xc7130012c7c18986885d0e5d3cdd92bb467f333b,0.17
0xc713e846c2c579f7b69dfed02215a346cbc4c1c5,0.17
0xc71409d0e9cf2e14b6a9f3f4bd27f2466de745e6,0.17
0xc714e9b75b0257dd19a967674779253a7c7273c7,0.17
0xc7150d338e542c02abd0f38c2c9b577d1bdc6109,0.17
0xc7152aa1646a84c8bda8bb938c23e53a19dfadd9,0.17
0xc715ce2f95dabdf84c6c79fd5acde4769cea233f,0.17
0xc7165bd19ee9b95e706b903d298c0cccf88aa622,0.17
0xc7166a42465dcc389ac66998e2cee26ff17bcc4f,0.17
0xc7193f3e1866be003f59235be0587905a4996f86,0.17
0xc71aef2a6a7555448f8d4b04827df2470da068a2,0.17
0xc71bdedb9df9f028eaa884e38a4bdd37c9f10c70,0.17
0xc71c9288eb956893b6b48fe1d04c3f5c5c5fc28a,0.17
0xc71d42c9f6d6bcd487e48e4937364b0b8bad1a1a,0.17
0xc71f0d0125e2988859a48c8acbf24b1716e8a57e,0.17
0xc720df71795e864bc34a91708f190490323d06fb,0.17
0xc721176ca75006d782c838a832607ac113cb8000,0.17
0xc7211e40377d221abfbf728b0b18939f4adc172e,0.17
0xc7220a415b280f5084744628719a61eb97fde05e,0.17
0xc7223726c269f525f8d4dc3d5d9d00a29012b165,0.17
0xc723ebd12fe5e13f9b89e3f1deaa9107778c38af,0.17
0xc728917928cd844886206e18196c2d4580722aa5,25275.6
0xc728b6e4754b00c8962ea9abe38bd57ee924d717,0.17
0xc729fe2c27e624769bd9d63af358a83282bba167,0.17
0xc72a5be006085bc1c77e979616673335ab58f661,0.17
0xc72bfebaece970e7c7464973a227af5f5da19fa4,0.17
0xc732138f2217cb810b1948e75b49db335afcdd48,0.17
0xc732b2618c52ffece4dfc22929b1019c8b385d6a,0.17
0xc734b82016985baaeb667ed65758dca81511d8fb,0.17
0xc73659a5340e356ac100d42d9b170f0d55269221,0.17
0xc7390eb12829184a1e48cab752df8a5e60798a94,0.17
0xc7391cffc6f30cfb328d5b9f878936ec6ea09936,0.17
0xc7394efea6fdb634e45442f5eb6335f918785087,0.17
0xc739fe95564655cf7a6ad08f3dd469c53520c578,0.17
0xc73aaedd64a8b77cc52cba1bc24b5100821434e1,0.17
0xc73b52f3745c3eac59998e47dbd410aa0f3ae70f,0.17
0xc73b8681c93e2ecb64d692b3ce9018f1c2821572,0.17
0xc73c480c0a2d61f97d218bfe6655836cfbb8f298,0.17
0xc73cd8cf29fd2fe68a8509c32add58eab38a69e8,0.17
0xc73d22c9e5e668a6c387f8c24a8153d23e0b4a03,0.17
0xc73d3c3aa5145be97da8f356b69beebb939d3a06,0.17
0xc73e466eaf9ab114ba87fbb5147c3c87b73e4be8,0.17
0xc73e719b5faf4aa2e5e1d9dc7fcb572cef315040,0.17
0xc73f6fc74c34bfb0484b43badbc0830b491df2e2,0.17
0xc740efcc3516c0a0067bd8dfb71466af730ffe22,0.17
0xc741ba93f0f5b88a8c5587dde3d69ed4244afd1b,0.17
0xc741e8d3dbde1255e2961df114ccc66075c5a6d5,42.67
0xc7429987646e8f6864a6c51a98db87b3ee619db3,0.17
0xc7447d6b5c1ac67343bdf1a8e5452bc7130bd74e,0.17
0xc7449b509e6fe47ed9a14965a87fbca53313fb74,0.17
0xc7460dd3e3335e0ff8c55d72172664d6b5771d38,0.17
0xc746a5911f19ad2acbff4739376a86369a783e45,0.17
0xc74837ceb989c41f3c1e2c807d42bc4d0494e3e0,0.17
0xc74881015532b0ec0d2a657a7c39812c8ed4d9ce,0.17
0xc749285f89906de66fcb309c07045aff88d1b849,0.17
0xc749b8eed3ae1bd9693d62a0cd12796e4624bc5f,0.17
0xc74ba18c059896ea7b70f680d7fdc82147ad89a6,0.17
0xc74bdffc95af6208fc14e9ae12a9e910a962f227,0.17
0xc74c38ddb5ee337863b8797cc55f34f79717c248,0.17
0xc74db927599c56b30e0c9affdf63f85f24634122,0.17
0xc75182b579ee3ed28d4ed3d9337aeacd05ae80f5,6460
0xc7520fd9eabc67090a001311d0fde76da83ec4f1,0.17
0xc7586a9f8f4989357b59d1cba84667693342b271,0.17
0xc75b9aa3f10757ace0cd63447a4761a4c284eedf,0.17
0xc75c2bd648a94cdffb415cb6bb83f2010d4c1f08,0.17
0xc75c6af9b09a06909e5f7ad0427c96ac72153f14,0.17
0xc75ee8f48f3dd729db0282c5efa3d6d70d668446,0.17
0xc761a3ee2a109deb6d33d6b88b87c65fd67b5f61,0.17
0xc7625b593efdf822f72b9bf1b93a9a5a6e8f814d,0.17
0xc762b019319c0b9378f123970ca591353848bd2a,0.17
0xc764b31f450c172aa7dbff03b90a364cd1fa35b8,0.17
0xc7664c71447735f84636815f2177c98b5eefda05,0.17
0xc7667dc787ce35125deead5593f5aa5a91340374,0.17
0xc766eed13d650b067987fc870502e3a3a3f0e98e,0.17
0xc76751864d409824a80003859df11d47b7378bb4,0.17
0xc7686afde1f16a9d81efd99c686d5652b2b6ddee,0.17
0xc76a8fd2320be3be3977b6962398ddec55305474,0.17
0xc76bf11d6dc8ebc77cc1dc4775a8d71ccb80fbde,0.17
0xc76c3e17f89d1dd74f3a0bd728f12e6c536a2db0,0.17
0xc76d979b88ea0a63b97c65bd41ca371ef4345369,0.17
0xc76da6359ae6a92dd25836e805518dc9002fe8af,0.17
0xc76e6cfaf805dce85cdfab27a5ab45a00187ad31,0.17
0xc7706eb8dfb63e45a52b9f897e02b5cef9c00fa3,0.17
0xc770c0194451f55d216031ba7c2b6c2c9458f497,0.17
0xc77253d0e8fb7001cd4b2d0d792fb3e9a6c243a5,0.17
0xc773638cf3579c8b4e2500cd03f8b498329aa297,3.825
0xc773be61dbcbba1be54af88a4d0d8e22e090256b,0.17
0xc774206bc11e2b0b4b5290184fcd91e100992bd0,0.17
0xc775f15d1a8f0ab19f3e1e5687ac3bc4797f5e91,0.17
0xc776244c4d27c6d5ead467e0fd51b3c265f153e4,0.17
0xc777d5422db55400bed20c5fe7a7a87cbe66cb6b,0.17
0xc77866fe4b98ee3ea70a88c7e4214d44a59391ed,0.17
0xc7792e8522b9b72bb4720ffd86e599795761f608,0.17
0xc77a0791991765169a83a5eaf24dea0d1168bdda,0.17
0xc77a1d9a2dc8e3fc1947cf1364207b62a1a28a1d,168.9684739
0xc77a46680a8da52321f9250bfb0e5e613162d569,0.17
0xc77e58dcddb7ffa1c0b261893af71d6e985445ee,0.17
0xc78089450f7bab0b3dd88fdb7777b806625fb901,0.17
0xc7810132bb13b959f1a68f1e6daf423498b95b4e,0.17
0xc78121a9de72e4ae7862303d817ea9b801ba67f5,0.17
0xc78142c0b8262d746011fe1dde96a63b34222644,0.17
0xc78373871900432156652b31a2f33a672d6108fc,0.17
0xc7853e7af4ca2acc49d4c93e0e538b3dacdaf5d4,0.17
0xc7855007d3eb4cc2641ab57889962e7500156fac,0.17
0xc787471d342a5dc1526168004a935c31fe4694c8,0.17
0xc78831f667b06a5e24e7025809a849a73c13b500,0.17
0xc78954b3c5f61b5f7946e438822822aa897d1cc8,0.17
0xc78a34c293ef81122eb6928d500f3e4ed439055b,0.17
0xc78b48f9d22eef8f85f413aa71ae6751826f177e,0.17
0xc78b8f95793033cb279ce6eee04cd2b956bcbf47,0.17
0xc78e5160a5e6e45c87e754654103db52fa1e92a2,0.17
0xc78f9ecc0a7b7b8ec40f8abdc636757bcc9f7684,0.17
0xc790a5b32eed62b091f64821bb277f336d4ccb2a,0.17
0xc7919f28eac7de0c71eabc94d18adf89431d47e1,0.17
0xc7921814e038fe090c1101f7905bb7f8578b4b02,0.17
0xc7926a8ea46a78f7178bf172a87a3a1267e8aef8,0.17
0xc794487a95de77e4bd57261ec690f22add97246b,0.17
0xc7956824e3f9fba8824bc2e7f736c190215d3992,0.17
0xc795d163bd31fddf6fae6fce1729f1dd7e0e4293,0.17
0xc7979a5452e02508e84f104b5de224424d4a16da,0.17
0xc7998027545d6d3eeab8cadad2bb5b23479ebbca,0.17
0xc799c8d485a4414996348cbead412886de493b44,0.17
0xc79ac47aded570c8854473bbc15a7df3b188fd83,0.17
0xc79cf17018d21eae1320c2f19b020c90636000c5,0.17
0xc79cf920e9b528a42f298ae21341b9051ef3b568,0.17
0xc79dc6af5d4f2d0e46a6618218454b7c89f9dddf,0.17
0xc79df3fed2736db6f57a61215c527fc0496d2c5d,0.17
0xc79efa6c5faa6b62e14202fafee847ca602c3c9d,0.17
0xc79f6f1df265afa4b0df208008e72b86736b5b6a,0.17
0xc79fa0c2bceb26450ecf3100c367daa5737790e0,0.17
0xc79fbadf61a28bcd40dfe1c589b85834a52b2761,0.17
0xc7a0f6c4e29b15244e2e8f2cbfdb2e7b7b0fe138,0.17
0xc7a18b77381bfe6388a0fe7343446cd152d6ba64,0.17
0xc7a36ec6ae82489fa0960cd11a5532ca9d8b02a9,0.17
0xc7a49d146c788a2c6b8796395b333f13181e8b1c,0.17
0xc7a598aa52f9c18991c31fecd7a3735f9760d8b9,0.17
0xc7a5f4dd48e75aa480b082062112c1c221653fa3,0.17
0xc7a757882ec76e45d38ab1c3a83e850113eb8b92,0.17
0xc7a817bd5a80d1a83fdc4a8986e2071dd6a354fe,0.17
0xc7aaf3c8268d9b3541819cc42506bcbd5527d743,0.17
0xc7acc43a59c39cfd762b33f8d90361ddb26f1c43,0.17
0xc7ace8dfb0b23945d396085a05ccfa2f157b5d69,0.17
0xc7aec4ffee343a8ebcaf06b73b288f47c79dc408,0.17
0xc7aff6379281c549f171035027a685eba1c8be58,0.17
0xc7b28d91df57507c0e0487e38d0ff0648c077739,2289.633764
0xc7b298fc85cab2abc979ac2325c174fbcb2cf7e1,0.17
0xc7b2b4cf148c0ed1e5b81ed3daacf60831a19103,0.17
0xc7b34e4bebb0c80fca04896aee8409e0900ce8f5,0.17
0xc7b3c5b401740c3e5fee2150ad62491ae889be3f,0.17
0xc7b506777fa1d44cc8100e0b8316b74fa989106a,0.17
0xc7b7b373b46e19345616ace98526a4fb95de687d,0.17
0xc7b8672605dc3aae08a4cc8abb5a35e27987fa30,0.17
0xc7b8eae83b0c49fbcd985ff526d2bef9e7d41e39,0.17
0xc7ba26287817fcaa026c6fee5652c97fb99ac4de,0.17
0xc7bd07928fe2aca5aa6182e879aa09820689c21b,0.17
0xc7bd07ec5e4b255259f8296aa9e9fd0a7e7e0bdc,0.17
0xc7bd1933889b96520fc8524026cb1905942a44c0,0.17
0xc7bf1371d01ec7c1d90b390d802ccd961d481b38,0.17
0xc7bf5936a64907838215b1ba871661a753635d59,0.17
0xc7c08c3148f57e069455277edf9541f289ed28b8,0.17
0xc7c13e59e7c5847be25b9c2ba7d6439a6cc0fdfe,0.17
0xc7c1837bbb7657474dcfa2e8704aeb1f64b14e86,0.17
0xc7c2c4be6e211bf2ca8e08b90c102357216e8e04,0.17
0xc7c2e49181fb1e2bbd12df482c9f6307c26c2f26,0.17
0xc7c2f5089780d36c2383eaa68430429e1044d5d4,0.17
0xc7c4184191188506d098b383e407a8eb9ed0d0bb,0.17
0xc7c44aa19340384f374e4345e29f34772d841596,0.17
0xc7c48bc33b3d24bedd6a0cb32e5dc7ff60f1ba91,0.17
0xc7c4c63678992f1f8c527cfbfcd198fde6b1aa76,0.17
0xc7c5478f638f21943de093f99442ee2a01c5afe0,0.17
0xc7c777184a4c315d611b5133bcadd95384ca7c3c,0.17
0xc7c819cc683d567c8627d1e73c9c68d9f9e95e33,0.17
0xc7c8c18d373de69c6bdb534643d44bf342105c84,0.17
0xc7c8ccda929b3f18275db1ec1fb550184209109c,0.17
0xc7cb46c5f88a9596de18e24c3578248b5a60572c,0.17
0xc7cbbd0e514177a14662e9a7c208c73a0a52c3a7,0.17
0xc7ccdd9b97f1d449e1498b120bee4d0941e0ff6b,0.17
0xc7cd932abf29008046b8ce18eb4f5602955be083,0.17
0xc7cded3a8ba1045f0914d7672c3d81e8625c3b8c,0.17
0xc7cf30fe7db66f0433bdfa352a9dd04e95a77671,0.17
0xc7d00cbfe547cb394745e20decf8e16af43c5cca,0.17
0xc7d120856ff9140f70884a0e349653e9cd474e10,0.17
0xc7d155f1dd41179ef025c12aa001c1e2b0dafdf6,0.17
0xc7d3b476306b6830fe3afb3795a7948dd0aad219,0.17
0xc7d41f4c454177a023bd2714d5e02550a4564a70,0.17
0xc7d4be96831109075c220ae1b3b83e2793b99c97,0.17
0xc7d59ed9a5b1e20fdc40b66ef8af5113b48dfd86,0.17
0xc7d6e8f87c265b4d83d0cfd07f984e524c644dec,0.17
0xc7d873c92bd4d0da4aa48ba0c69e2a6dfdcaf53a,0.17
0xc7dac44909dc13df1be1f68fe1a2216e85c4a063,0.17
0xc7db8190d0fe1f8e1fd67766aa536380fa92d343,0.17
0xc7ded1e041d794d7620cd2578bb3dc14f65e97d0,0.17
0xc7e196faf4f7309272bb7b3a2c28791e76fd8903,0.17
0xc7e272aa3d683adfeefdd4857386a2296a2fca6b,0.17
0xc7e3c291009850873dccb620670a255fc4c4f2f2,0.17
0xc7e485eed18387554b15c5014f91855995ee2306,0.17
0xc7e4b6e2ff70bb4a9073351bc2167c7e26919fa2,0.17
0xc7e55a320f21d23ae3ba08cf33e29bdb1b6ba4a9,0.17
0xc7e56e874939148f2d507b2238a10e20a5eb6c22,0.17
0xc7e598d659a02ef6a51e314ed03f131be5134fe8,0.17
0xc7e6251317fc762c0d95b492e40180397162029b,0.17
0xc7e64876f1c034498576185ec57db6f2cfa819b2,0.17
0xc7e680ae2b346a99b24f5ff36bd27b5c3adf6909,0.17
0xc7e6ec5674ab7d27e9e4a0a71ad6cb1cf126c62a,0.17
0xc7e8eb539d45fa6b8dab84bfbbf21eef3f1a666d,0.17
0xc7ed093ddfb080189deadeafb5594640b951433d,0.17
0xc7ed1c7990fc2220a05761da25b51e931c98dfce,0.17
0xc7eed6a9f8f00db3960154ba2dbb5420af703f05,0.17
0xc7ef0e978f11d51bc573c94638a49d093abd900a,0.17
0xc7efe2293b00b473ac678e328f7a71cc22087ecd,0.17
0xc7f0d7143a40d0262632cfef4cde86c33c958de2,0.17
0xc7f104c2acc5cc17aabaed1990352e2707d9a11b,0.17
0xc7f22cac8b10dfd8c5cbca1bdc7964cd0db8de1d,0.17
0xc7f22e72689e2a600c66b488b717b775afa5bf20,0.17
0xc7f3973a11c016e68fc59a2975dfb04df77bf6c0,0.17
0xc7f4c46d017fbddebdd3f787348e0f9e3b830c08,0.17
0xc7f54f5d2e1116edb8409da03594a40151d198b2,0.17
0xc7f559d3b7bff904a362605a4ecc8e043a451c30,0.17
0xc7f56022a1867bd83c77f23f490d53b26b239105,0.17
0xc7f5d7209eb11066423475510b760b8381be5c08,0.17
0xc7f6f138cd152c93aaa82e914b3a3bda63825626,0.17
0xc7f805ca94f1a5a91f14cb46ca70108c5bf98236,0.17
0xc7f82d275db45c0ea7a29e5aaac45fd0efe4f4ac,0.17
0xc7f8b59b0b8dad4c3d6a0bf8cf15cc43115a2a14,0.17
0xc7f8c246360a76447d3fd6eb991b5b49c11de456,0.17
0xc7f8e4e9ffbf7543a7629ba55da4fc12db882965,0.17
0xc7f8ef2952e9781f213aa7ae5549840907a8283b,0.17
0xc7f9aa329210ec1563dc4be0ee5acbc18b86ed79,0.17
0xc7fa8fd5d938fa45ecfa2e86145e4c4d2320f3f2,189.2192169
0xc7fb6767195206a809be33e679db5141915e0d42,0.17
0xc7fbaf872146374397ee6447d4edd985ec680015,0.17
0xc7fd0f16410431f05d9e54572951ce44b96a41da,0.17
0xc7fd552aa44b1f9e2b2a10b16217d56a5c4980af,0.17
0xc7fe2e78ca63f2f6fed7655cc496c5f75880a73e,0.17
0xc7ff2f5e356312c56419ce1916fd5ac0a0d3e379,0.17
0xc7ffc4e851244b4788938d160d112697a4f54407,0.17
0xc8006485faebf41cddc3ef5a3a9e20bfcf34fe07,0.17
0xc8033c2adc585d32e9bb2cc7e4c409838ae3c127,0.17
0xc803724f3e6beb7a01f84e45771d2b82d8e6b1fb,0.17
0xc8053a7b92d1752cb6eee3f1e7ade6f479b5b57b,0.17
